Futures_Contract_Type,Date,Open,High,Low,Last,Change,%Chg,Volume,Open Int,day_of_week,contract_month,contract_year
KEZ12,2010-12-22,821.0,850.5,821.0,850.5,14.5,+1.73%,4.0,40.0,2.0,12,2012
KEZ12,2010-12-29,832.0,837.75,832.0,837.75,-6.25,-0.74%,1.0,39.0,2.0,12,2012
KEZ12,2011-01-05,849.0,865.25,849.0,865.25,26.25,+3.13%,2.0,43.0,2.0,12,2012
KEZ12,2011-01-12,845.0,861.0,845.0,861.0,11.0,+1.29%,14.0,59.0,2.0,12,2012
KEZ12,2011-01-19,875.0,880.0,874.5,874.5,0.75,+0.09%,16.0,80.0,2.0,12,2012
KEZ12,2011-01-26,897.0,913.25,897.0,913.25,20.25,+2.27%,24.0,105.0,2.0,12,2012
KEZ12,2011-02-02,905.75,924.75,905.75,924.75,20.75,+2.30%,16.0,119.0,2.0,12,2012
KEZ12,2011-02-09,945.0,952.0,945.0,952.0,10.0,+1.06%,1.0,134.0,2.0,12,2012
KEZ12,2011-02-16,902.0,908.25,902.0,908.25,5.25,+0.58%,2.0,143.0,2.0,12,2012
KEZ12,2011-02-23,855.0,868.75,851.0,868.75,11.25,+1.31%,11.0,155.0,2.0,12,2012
KEZ12,2011-03-02,900.0,900.0,889.0,893.5,-10.5,-1.16%,6.0,190.0,2.0,12,2012
KEZ12,2011-03-09,871.25,874.5,851.5,854.0,-11.0,-1.27%,26.0,313.0,2.0,12,2012
KEZ12,2011-03-16,796.75,806.5,782.75,789.0,1.0,+0.13%,20.0,344.0,2.0,12,2012
KEZ12,2011-03-23,858.75,858.75,842.25,843.0,-4.75,-0.56%,17.0,398.0,2.0,12,2012
KEZ12,2011-03-30,860.0,863.75,860.0,863.0,-6.0,-0.69%,32.0,428.0,2.0,12,2012
KEZ12,2011-04-06,920.0,923.0,916.75,921.0,-9.0,-0.97%,26.0,572.0,2.0,12,2012
KEZ12,2011-04-13,892.5,892.5,871.75,880.5,-8.0,-0.90%,10.0,675.0,2.0,12,2012
KEZ12,2011-04-20,933.25,946.0,925.0,925.0,-1.0,-0.11%,21.0,685.0,2.0,12,2012
KEZ12,2011-04-27,930.25,936.5,922.5,922.5,-29.75,-3.12%,71.0,770.0,2.0,12,2012
KEZ12,2011-05-04,927.5,927.5,913.0,913.0,-25.5,-2.72%,13.0,770.0,2.0,12,2012
KEZ12,2011-05-11,957.0,957.0,936.0,937.0,-20.0,-2.09%,21.0,827.0,2.0,12,2012
KEZ12,2011-05-18,958.25,970.25,958.25,958.5,19.5,+2.08%,25.0,856.0,2.0,12,2012
KEZ12,2011-05-25,967.0,978.5,965.25,978.5,13.0,+1.35%,77.0,1026.0,2.0,12,2012
KEZ12,2011-06-01,952.5,952.5,942.75,948.0,-2.0,-0.21%,51.0,1128.0,2.0,12,2012
KEZ12,2011-06-08,940.75,962.0,940.75,956.0,18.0,+1.92%,109.0,1233.0,2.0,12,2012
KEZ12,2011-06-15,909.0,910.25,883.5,891.0,-18.25,-2.01%,83.0,1295.0,2.0,12,2012
KEZ12,2011-06-22,851.75,851.75,836.75,842.5,-24.0,-2.77%,27.0,1287.0,2.0,12,2012
KEZ12,2011-06-29,836.5,843.5,825.0,828.5,0.0,0.00%,198.0,1399.0,2.0,12,2012
KEZ12,2011-07-06,806.5,811.25,803.75,810.5,-8.5,-1.04%,89.0,1528.0,2.0,12,2012
KEZ12,2011-07-13,814.25,838.25,814.25,835.5,27.0,+3.34%,80.0,1590.0,2.0,12,2012
KEZ12,2011-07-20,850.0,855.0,850.0,855.0,13.0,+1.54%,7.0,1526.0,2.0,12,2012
KEZ12,2011-07-27,843.0,860.0,842.75,852.0,3.0,+0.35%,48.0,1511.0,2.0,12,2012
KEZ12,2011-08-03,865.75,866.5,854.0,860.0,-14.0,-1.60%,31.0,1488.0,2.0,12,2012
KEZ12,2011-08-10,833.75,840.5,831.25,840.5,16.5,+2.00%,7.0,1451.0,2.0,12,2012
KEZ12,2011-08-17,878.25,883.75,876.25,876.25,5.25,+0.60%,91.0,1585.0,2.0,12,2012
KEZ12,2011-08-24,892.75,900.0,892.5,894.0,-4.0,-0.45%,23.0,1590.0,2.0,12,2012
KEZ12,2011-08-31,914.0,918.5,905.25,918.5,2.0,+0.22%,29.0,1602.0,2.0,12,2012
KEZ12,2011-09-07,900.0,902.25,890.25,894.0,-1.5,-0.17%,42.0,1636.0,2.0,12,2012
KEZ12,2011-09-14,840.0,844.5,836.75,840.0,-2.0,-0.24%,50.0,1694.0,2.0,12,2012
KEZ12,2011-09-21,814.25,818.5,806.25,806.5,-9.5,-1.16%,28.0,1731.0,2.0,12,2012
KEZ12,2011-09-28,796.0,796.5,777.0,777.0,-22.0,-2.75%,34.0,1772.0,2.0,12,2012
KEZ12,2011-10-05,755.25,771.0,755.25,767.75,13.25,+1.76%,163.0,2513.0,2.0,12,2012
KEZ12,2011-10-12,794.5,795.0,766.25,780.25,-17.25,-2.16%,159.0,3227.0,2.0,12,2012
KEZ12,2011-10-19,778.0,778.75,763.5,763.5,-6.25,-0.81%,28.0,3474.0,2.0,12,2012
KEZ12,2011-10-26,791.75,794.75,777.0,780.0,-12.0,-1.52%,404.0,3771.0,2.0,12,2012
KEZ12,2011-11-02,785.25,795.75,778.25,779.0,-7.25,-0.92%,178.0,3887.0,2.0,12,2012
KEZ12,2011-11-09,797.25,797.25,771.75,776.0,-25.5,-3.18%,395.0,4102.0,2.0,12,2012
KEZ12,2011-11-16,763.75,770.5,752.25,752.25,-16.75,-2.18%,245.0,4333.0,2.0,12,2012
KEZ12,2011-11-23,719.0,721.75,705.25,705.75,-11.0,-1.53%,161.0,5290.0,2.0,12,2012
KEZ12,2011-11-30,717.75,728.5,709.75,709.75,-8.75,-1.22%,196.0,5518.0,2.0,12,2012
KEZ12,2011-12-07,725.25,725.25,711.75,711.75,-14.5,-2.00%,338.0,6051.0,2.0,12,2012
KEZ12,2011-12-14,706.0,709.75,687.75,687.75,-19.25,-2.72%,1022.0,7062.0,2.0,12,2012
KEZ12,2011-12-21,716.5,727.0,713.25,720.75,2.0,+0.28%,580.0,7947.0,2.0,12,2012
KEZ12,2011-12-28,746.25,754.5,746.25,748.0,2.25,+0.30%,453.0,8651.0,2.0,12,2012
KEZ12,2012-01-04,763.0,766.0,754.0,762.5,1.0,+0.13%,446.0,9663.0,2.0,12,2012
KEZ12,2012-01-11,747.5,755.25,741.25,752.5,5.5,+0.74%,1069.0,10912.0,2.0,12,2012
KEZ12,2012-01-18,725.0,725.0,708.5,709.0,-20.75,-2.84%,653.0,11453.0,2.0,12,2012
KEZ12,2012-01-25,734.75,750.0,734.0,745.25,8.25,+1.12%,1509.0,12828.0,2.0,12,2012
KEZ12,2012-02-01,758.5,777.0,758.5,766.0,5.5,+0.72%,725.0,14306.0,2.0,12,2012
KEZ12,2012-02-08,756.0,762.25,746.0,753.0,-2.25,-0.30%,763.0,14516.0,2.0,12,2012
KEZ12,2012-02-15,724.5,728.5,716.75,718.5,-5.25,-0.73%,814.0,13896.0,2.0,12,2012
KEZ12,2012-02-22,725.25,737.25,725.25,733.5,7.25,+1.00%,506.0,13648.0,2.0,12,2012
KEZ12,2012-02-29,746.25,751.5,740.25,747.0,-1.5,-0.20%,1204.0,14611.0,2.0,12,2012
KEZ12,2012-03-07,736.75,737.25,722.0,723.75,-11.75,-1.60%,861.0,15442.0,2.0,12,2012
KEZ12,2012-03-14,732.25,733.5,722.75,722.75,-8.5,-1.16%,553.0,16152.0,2.0,12,2012
KEZ12,2012-03-21,721.5,725.25,715.25,715.25,-5.5,-0.76%,517.0,16398.0,2.0,12,2012
KEZ12,2012-03-28,722.5,728.0,713.25,715.5,-7.0,-0.97%,1872.0,18313.0,2.0,12,2012
KEZ12,2012-04-04,735.0,735.0,715.5,715.75,-19.75,-2.69%,1307.0,19281.0,2.0,12,2012
KEZ12,2012-04-11,690.75,694.5,686.5,690.75,3.25,+0.47%,2146.0,20853.0,2.0,12,2012
KEZ12,2012-04-18,678.0,682.75,670.5,671.75,-6.0,-0.89%,2130.0,21358.0,2.0,12,2012
KEZ12,2012-04-25,685.0,690.0,676.0,681.5,0.25,+0.04%,2389.0,23775.0,2.0,12,2012
KEZ12,2012-05-02,691.25,691.25,666.5,669.75,-25.5,-3.67%,2633.0,23574.0,2.0,12,2012
KEZ12,2012-05-09,675.0,676.0,658.0,658.0,-17.25,-2.55%,3142.0,24250.0,2.0,12,2012
KEZ12,2012-05-16,667.25,694.0,664.0,693.5,26.25,+3.93%,2269.0,26139.0,2.0,12,2012
KEZ12,2012-05-23,736.0,736.75,722.25,723.75,-14.75,-2.00%,2494.0,27600.0,2.0,12,2012
KEZ12,2012-05-30,717.75,719.5,705.0,717.0,-0.5,-0.07%,3112.0,29148.0,2.0,12,2012
KEZ12,2012-06-06,677.0,693.5,677.0,693.0,18.5,+2.74%,3607.0,31459.0,2.0,12,2012
KEZ12,2012-06-13,682.0,687.25,680.0,680.25,-0.5,-0.07%,2969.0,32320.0,2.0,12,2012
KEZ12,2012-06-20,707.0,725.0,699.25,723.75,14.25,+2.01%,3722.0,36382.0,2.0,12,2012
KEZ12,2012-06-27,773.0,790.25,767.0,783.0,8.75,+1.13%,10479.0,38596.0,2.0,12,2012
KEZ12,2012-07-04,818.125,844.375,816.875,843.0,31.125,,7736.0,43169.5,2,12,2012
KEZ12,2012-07-11,841.75,865.25,824.75,850.25,8.5,+1.01%,4728.0,46002.0,2.0,12,2012
KEZ12,2012-07-18,910.75,928.75,895.0,924.0,12.25,+1.34%,6051.0,47912.0,2.0,12,2012
KEZ12,2012-07-25,898.25,927.5,881.5,922.75,24.75,+2.76%,7807.0,50736.0,2.0,12,2012
KEZ12,2012-08-01,914.25,921.0,890.0,905.5,-8.0,-0.88%,9178.0,54048.0,2.0,12,2012
KEZ12,2012-08-08,918.75,930.0,900.0,927.75,8.0,+0.87%,11777.0,60270.0,2.0,12,2012
KEZ12,2012-08-15,876.75,886.25,875.5,883.0,6.25,+0.71%,6600.0,74533.0,2.0,12,2012
KEZ12,2012-08-22,931.5,931.5,922.25,930.0,-2.5,-0.27%,13918.0,81960.0,2.0,12,2012
KEZ12,2012-08-29,893.5,923.25,891.0,922.0,28.75,+3.22%,16189.0,95102.0,2.0,12,2012
KEZ12,2012-09-05,906.5,906.75,885.25,887.0,-20.25,-2.23%,10684.0,96639.0,2.0,12,2012
KEZ12,2012-09-12,904.25,914.0,889.25,912.5,8.5,+0.94%,11397.0,96897.0,2.0,12,2012
KEZ12,2012-09-19,890.0,910.0,890.0,910.0,21.0,+2.36%,11669.0,102003.0,2.0,12,2012
KEZ12,2012-09-26,912.5,912.5,892.0,894.5,-16.5,-1.81%,8012.0,103409.0,2.0,12,2012
KEZ12,2012-10-03,892.0,897.75,877.75,891.0,-1.25,-0.14%,10633.0,99150.0,2.0,12,2012
KEZ12,2012-10-10,889.0,900.75,887.75,897.5,8.75,+0.98%,5945.0,97426.0,2.0,12,2012
KEZ12,2012-10-17,882.75,896.0,881.25,894.0,11.25,+1.27%,7124.0,96689.0,2.0,12,2012
KEZ12,2012-10-24,908.0,935.0,904.5,921.25,13.5,+1.49%,12455.0,97996.0,2.0,12,2012
KEZ12,2012-10-31,903.25,915.75,901.75,904.0,1.75,+0.19%,11096.0,92842.0,2.0,12,2012
KEZ12,2012-11-07,919.0,937.25,910.0,931.5,12.0,+1.31%,18450.0,80650.0,2.0,12,2012
KEZ12,2012-11-14,888.5,895.0,885.25,889.75,2.0,+0.23%,15129.0,46770.0,2.0,12,2012
KEZ12,2012-11-21,879.25,882.75,874.0,876.25,-1.25,-0.14%,12039.0,25634.0,2.0,12,2012
KEZ12,2012-11-28,912.75,922.0,906.0,918.25,2.5,+0.27%,14878.0,5803.0,2.0,12,2012
KEZ13,2011-10-12,771.25,771.25,771.25,771.25,-18.25,-2.31%,0.0,0.0,2.0,12,2013
KEZ13,2011-10-19,756.5,756.5,756.5,756.5,-4.5,-0.59%,0.0,0.0,2.0,12,2013
KEZ13,2011-10-26,777.0,777.0,777.0,777.0,-9.0,-1.15%,0.0,0.0,2.0,12,2013
KEZ13,2011-11-02,776.0,776.0,776.0,776.0,-7.25,-0.93%,0.0,0.0,2.0,12,2013
KEZ13,2011-11-09,772.5,772.5,772.5,772.5,-25.5,-3.20%,0.0,0.0,2.0,12,2013
KEZ13,2011-11-16,746.25,746.25,746.25,746.25,-16.75,-2.20%,0.0,0.0,2.0,12,2013
KEZ13,2011-11-23,706.5,706.5,706.5,706.5,-10.5,-1.46%,0.0,0.0,2.0,12,2013
KEZ13,2011-11-30,717.0,717.0,717.0,717.0,-4.5,-0.62%,0.0,0.0,2.0,12,2013
KEZ13,2011-12-07,715.0,715.0,715.0,715.0,-13.0,-1.79%,0.0,0.0,2.0,12,2013
KEZ13,2011-12-14,695.75,695.75,695.75,695.75,-15.25,-2.14%,0.0,0.0,2.0,12,2013
KEZ13,2011-12-21,736.0,736.0,736.0,736.0,2.25,+0.31%,0.0,0.0,2.0,12,2013
KEZ13,2011-12-28,757.0,757.0,757.0,757.0,0.25,+0.03%,0.0,0.0,2.0,12,2013
KEZ13,2012-01-04,763.5,767.0,763.5,767.0,-3.5,-0.45%,1.0,3.0,2.0,12,2013
KEZ13,2012-01-11,758.5,758.5,758.5,758.5,3.5,+0.46%,0.0,3.0,2.0,12,2013
KEZ13,2012-01-18,728.0,728.0,728.0,728.0,-18.0,-2.41%,0.0,4.0,2.0,12,2013
KEZ13,2012-01-25,766.5,766.5,766.5,766.5,7.5,+0.99%,0.0,4.0,2.0,12,2013
KEZ13,2012-02-01,775.0,778.5,775.0,778.5,-1.5,-0.19%,5.0,11.0,2.0,12,2013
KEZ13,2012-02-08,764.0,764.0,764.0,764.0,-3.0,-0.39%,0.0,11.0,2.0,12,2013
KEZ13,2012-02-15,742.5,742.5,742.5,742.5,-6.25,-0.83%,0.0,16.0,2.0,12,2013
KEZ13,2012-02-22,751.0,751.0,751.0,751.0,7.25,+0.97%,0.0,16.0,2.0,12,2013
KEZ13,2012-02-29,758.5,766.25,758.0,766.25,-2.75,-0.36%,4.0,22.0,2.0,12,2013
KEZ13,2012-03-07,755.25,756.0,748.25,756.0,-7.0,-0.92%,3.0,26.0,2.0,12,2013
KEZ13,2012-03-14,748.0,748.0,748.0,748.0,-12.5,-1.64%,0.0,26.0,2.0,12,2013
KEZ13,2012-03-21,738.0,738.0,738.0,738.0,-5.5,-0.74%,0.0,34.0,2.0,12,2013
KEZ13,2012-03-28,748.0,748.0,748.0,748.0,-1.5,-0.20%,0.0,39.0,2.0,12,2013
KEZ13,2012-04-04,750.25,750.25,750.25,750.25,-27.75,-3.57%,0.0,64.0,2.0,12,2013
KEZ13,2012-04-11,742.0,744.25,729.75,729.75,-12.25,-1.65%,3.0,68.0,2.0,12,2013
KEZ13,2012-04-18,715.0,715.0,715.0,715.0,-5.0,-0.69%,0.0,82.0,2.0,12,2013
KEZ13,2012-04-25,734.5,738.5,734.0,738.5,7.5,+1.03%,3.0,93.0,2.0,12,2013
KEZ13,2012-05-02,730.5,733.0,730.5,733.0,-24.75,-3.27%,1.0,95.0,2.0,12,2013
KEZ13,2012-05-09,717.5,717.5,717.0,717.5,-17.0,-2.31%,0.0,112.0,2.0,12,2013
KEZ13,2012-05-16,729.75,742.0,729.0,742.0,22.0,+3.06%,8.0,135.0,2.0,12,2013
KEZ13,2012-05-23,762.25,762.25,762.25,762.25,-10.75,-1.39%,0.0,287.0,2.0,12,2013
KEZ13,2012-05-30,756.25,756.25,756.25,756.25,-3.0,-0.40%,0.0,299.0,2.0,12,2013
KEZ13,2012-06-06,740.0,740.0,740.0,740.0,17.5,+2.42%,0.0,300.0,2.0,12,2013
KEZ13,2012-06-13,732.0,732.0,732.0,732.0,-3.75,-0.51%,0.0,302.0,2.0,12,2013
KEZ13,2012-06-20,763.5,770.5,763.5,770.5,15.0,+1.99%,3.0,300.0,2.0,12,2013
KEZ13,2012-06-27,815.5,823.25,815.0,823.25,10.25,+1.26%,10.0,364.0,2.0,12,2013
KEZ13,2012-07-04,846.0,863.25,843.0,863.25,22.75,,73.0,422.5,2,12,2013
KEZ13,2012-07-11,855.25,867.0,829.0,852.0,2.75,+0.32%,25.0,500.0,2.0,12,2013
KEZ13,2012-07-18,868.25,873.25,862.0,870.0,1.5,+0.17%,26.0,580.0,2.0,12,2013
KEZ13,2012-07-25,850.0,873.0,847.0,847.0,3.5,+0.41%,13.0,636.0,2.0,12,2013
KEZ13,2012-08-01,860.0,876.0,852.25,876.0,18.5,+2.16%,35.0,637.0,2.0,12,2013
KEZ13,2012-08-08,868.25,884.75,868.0,884.75,2.25,+0.25%,72.0,705.0,2.0,12,2013
KEZ13,2012-08-15,863.75,865.25,861.25,861.5,-1.0,-0.12%,34.0,692.0,2.0,12,2013
KEZ13,2012-08-22,889.75,889.75,886.0,888.25,-4.75,-0.53%,4.0,707.0,2.0,12,2013
KEZ13,2012-08-29,875.0,892.5,875.0,892.5,15.0,+1.71%,8.0,711.0,2.0,12,2013
KEZ13,2012-09-05,887.0,890.0,883.75,884.25,-8.5,-0.95%,22.0,744.0,2.0,12,2013
KEZ13,2012-09-12,892.75,898.75,885.5,898.75,3.25,+0.36%,9.0,824.0,2.0,12,2013
KEZ13,2012-09-19,888.5,901.25,888.5,901.25,21.25,+2.41%,23.0,925.0,2.0,12,2013
KEZ13,2012-09-26,885.5,885.5,875.25,880.5,-10.25,-1.15%,23.0,1043.0,2.0,12,2013
KEZ13,2012-10-03,876.25,895.5,875.0,891.25,4.75,+0.54%,78.0,1217.0,2.0,12,2013
KEZ13,2012-10-10,894.25,898.5,887.0,898.5,6.75,+0.76%,28.0,1277.0,2.0,12,2013
KEZ13,2012-10-17,887.0,892.0,883.25,892.0,8.25,+0.93%,22.0,1388.0,2.0,12,2013
KEZ13,2012-10-24,902.0,918.0,902.0,912.25,6.75,+0.75%,116.0,1575.0,2.0,12,2013
KEZ13,2012-10-31,912.5,932.0,912.0,923.0,6.0,+0.65%,246.0,1888.0,2.0,12,2013
KEZ13,2012-11-07,932.5,942.5,931.5,938.75,6.25,+0.67%,412.0,2803.0,2.0,12,2013
KEZ13,2012-11-14,913.0,916.25,908.5,910.25,2.25,+0.25%,77.0,3334.0,2.0,12,2013
KEZ13,2012-11-21,907.5,914.5,907.5,911.25,1.25,+0.14%,157.0,3453.0,2.0,12,2013
KEZ13,2012-11-28,943.0,952.5,938.0,949.5,2.5,+0.26%,856.0,4317.0,2.0,12,2013
KEZ13,2012-12-05,928.25,935.0,928.25,933.0,5.5,+0.59%,163.0,4462.0,2.0,12,2013
KEZ13,2012-12-12,917.5,919.25,904.25,904.25,-13.5,-1.47%,527.0,4813.0,2.0,12,2013
KEZ13,2012-12-19,897.5,905.25,888.25,893.75,-5.0,-0.56%,577.0,4579.0,2.0,12,2013
KEZ13,2012-12-26,880.5,880.5,867.5,867.75,-19.0,-2.14%,117.0,4723.0,2.0,12,2013
KEZ13,2013-01-02,874.75,878.0,850.75,853.0,-18.5,-2.12%,306.0,5146.0,2.0,12,2013
KEZ13,2013-01-09,852.75,852.75,840.5,845.75,-3.5,-0.41%,870.0,6146.0,2.0,12,2013
KEZ13,2013-01-16,873.75,883.5,870.75,878.25,3.75,+0.43%,334.0,6917.0,2.0,12,2013
KEZ13,2013-01-23,866.25,877.5,866.25,872.25,1.75,+0.20%,626.0,7465.0,2.0,12,2013
KEZ13,2013-01-30,866.25,882.75,866.25,882.0,11.5,+1.32%,903.0,8857.0,2.0,12,2013
KEZ13,2013-02-06,854.0,858.75,845.5,855.25,-0.25,-0.03%,573.0,10504.0,2.0,12,2013
KEZ13,2013-02-13,828.0,831.0,820.25,828.75,1.25,+0.15%,892.0,12128.0,2.0,12,2013
KEZ13,2013-02-20,818.25,824.75,814.5,824.5,6.0,+0.73%,508.0,12050.0,2.0,12,2013
KEZ13,2013-02-27,783.25,791.0,782.25,784.0,1.75,+0.22%,914.0,12189.0,2.0,12,2013
KEZ13,2013-03-06,778.0,778.0,760.0,761.25,-17.0,-2.18%,1778.0,13068.0,2.0,12,2013
KEZ13,2013-03-13,769.5,772.0,762.5,770.5,3.5,+0.46%,1202.0,14938.0,2.0,12,2013
KEZ13,2013-03-20,787.0,797.0,785.5,796.25,13.0,+1.66%,1107.0,16257.0,2.0,12,2013
KEZ13,2013-03-27,796.25,808.5,796.0,804.75,5.75,+0.72%,1103.0,17141.0,2.0,12,2013
KEZ13,2013-04-03,758.0,774.25,757.25,772.0,16.75,+2.22%,2651.0,16774.0,2.0,12,2013
KEZ13,2013-04-10,781.0,783.5,762.5,767.75,-13.75,-1.76%,3180.0,16793.0,2.0,12,2013
KEZ13,2013-04-17,776.75,786.0,772.75,775.25,-1.25,-0.16%,1127.0,16825.0,2.0,12,2013
KEZ13,2013-04-24,766.5,769.75,762.0,766.5,0.0,0.00%,1954.0,16235.0,2.0,12,2013
KEZ13,2013-05-01,814.0,815.0,799.75,805.25,-7.5,-0.92%,2109.0,17571.0,2.0,12,2013
KEZ13,2013-05-08,784.75,788.5,778.25,787.5,1.25,+0.16%,1823.0,20083.0,2.0,12,2013
KEZ13,2013-05-15,790.75,791.25,774.75,775.0,-16.75,-2.12%,2092.0,21646.0,2.0,12,2013
KEZ13,2013-05-22,760.25,771.25,760.25,766.25,6.0,+0.79%,927.0,22787.0,2.0,12,2013
KEZ13,2013-05-29,770.5,778.5,766.5,774.5,4.75,+0.62%,1721.0,24951.0,2.0,12,2013
KEZ13,2013-06-05,780.5,781.0,767.25,767.75,-11.5,-1.48%,5624.0,25972.0,2.0,12,2013
KEZ13,2013-06-12,752.5,753.25,738.0,738.75,-15.25,-2.02%,4669.0,28392.0,2.0,12,2013
KEZ13,2013-06-19,733.25,758.0,731.0,755.5,18.5,+2.51%,4427.0,31360.0,2.0,12,2013
KEZ13,2013-06-26,731.75,736.5,726.25,727.0,-5.0,-0.68%,6665.0,35706.0,2.0,12,2013
KEZ13,2013-07-03,712.0,723.5,711.0,716.25,4.0,+0.56%,3909.0,39148.0,2.0,12,2013
KEZ13,2013-07-10,721.5,729.75,714.75,727.75,4.75,+0.66%,3907.0,39864.0,2.0,12,2013
KEZ13,2013-07-17,720.25,723.75,718.25,719.0,-1.25,-0.17%,4435.0,40011.0,2.0,12,2013
KEZ13,2013-07-24,710.5,714.0,706.25,706.25,-4.0,-0.56%,8898.0,42409.0,2.0,12,2013
KEZ13,2013-07-31,707.25,718.75,706.5,717.0,8.75,+1.24%,8157.0,44302.0,2.0,12,2013
KEZ13,2013-08-07,712.0,712.25,704.0,707.5,-4.75,-0.67%,12671.0,50316.0,2.0,12,2013
KEZ13,2013-08-14,700.75,703.75,694.5,703.0,1.0,+0.14%,10143.0,68826.0,2.0,12,2013
KEZ13,2013-08-21,700.0,710.0,698.5,701.75,2.5,+0.36%,10216.0,82135.0,2.0,12,2013
KEZ13,2013-08-28,711.0,717.25,707.75,710.25,-0.75,-0.11%,11158.0,93491.0,2.0,12,2013
KEZ13,2013-09-04,698.5,700.0,693.5,698.0,-1.0,-0.14%,10762.0,94658.0,2.0,12,2013
KEZ13,2013-09-11,695.0,697.75,690.5,694.75,0.0,0.00%,10701.0,99440.0,2.0,12,2013
KEZ13,2013-09-18,689.75,695.0,689.25,692.5,2.25,+0.33%,7805.0,97819.0,2.0,12,2013
KEZ13,2013-09-25,705.0,722.75,703.75,718.25,13.25,+1.88%,17514.0,95259.0,2.0,12,2013
KEZ13,2013-10-02,744.5,756.75,742.75,754.5,9.5,+1.28%,13150.0,94159.0,2.0,12,2013
KEZ13,2013-10-09,759.0,762.5,753.25,759.0,-1.5,-0.20%,11909.0,93132.0,2.0,12,2013
KEZ13,2013-10-16,756.25,758.0,742.25,744.75,-11.5,-1.52%,13928.0,93037.0,2.0,12,2013
KEZ13,2013-10-23,765.75,776.25,764.25,770.75,5.25,+0.69%,10441.0,89394.0,2.0,12,2013
KEZ13,2013-10-30,752.5,758.25,747.5,747.75,-4.0,-0.53%,8956.0,79714.0,2.0,12,2013
KEZ13,2013-11-06,722.75,724.75,716.0,716.5,-5.75,-0.80%,11418.0,67493.0,2.0,12,2013
KEZ13,2013-11-13,704.0,706.0,701.5,702.0,-1.25,-0.18%,15733.0,41752.0,2.0,12,2013
KEZ13,2013-11-20,699.0,703.0,695.0,695.5,-3.0,-0.43%,11071.0,23939.0,2.0,12,2013
KEZ13,2013-11-27,704.5,717.0,704.25,713.0,8.75,+1.24%,8618.0,2597.0,2.0,12,2013
KEZ14,2013-01-23,835.25,835.25,835.25,835.25,0.75,+0.09%,0.0,0.0,2.0,12,2014
KEZ14,2013-01-30,846.5,846.5,846.5,846.5,8.25,+0.98%,0.0,0.0,2.0,12,2014
KEZ14,2013-02-06,830.25,830.25,830.25,830.25,1.75,+0.21%,0.0,0.0,2.0,12,2014
KEZ14,2013-02-13,802.25,802.25,802.25,802.25,-0.75,-0.09%,0.0,2.0,2.0,12,2014
KEZ14,2013-02-20,813.75,813.75,813.75,813.75,7.0,+0.87%,0.0,3.0,2.0,12,2014
KEZ14,2013-02-27,774.25,774.25,774.25,774.25,-2.0,-0.26%,0.0,3.0,2.0,12,2014
KEZ14,2013-03-06,757.75,757.75,750.75,750.75,-16.5,-2.15%,1.0,4.0,2.0,12,2014
KEZ14,2013-03-13,769.5,769.5,769.5,769.5,12.0,+1.58%,0.0,6.0,2.0,12,2014
KEZ14,2013-03-20,796.75,796.75,796.75,796.75,9.5,+1.21%,0.0,6.0,2.0,12,2014
KEZ14,2013-03-27,803.25,803.25,803.25,803.25,5.75,+0.72%,0.0,6.0,2.0,12,2014
KEZ14,2013-04-03,779.75,802.75,779.75,802.75,15.25,+1.94%,3.0,9.0,2.0,12,2014
KEZ14,2013-04-10,790.0,790.0,790.0,790.0,-7.0,-0.88%,0.0,17.0,2.0,12,2014
KEZ14,2013-04-17,781.0,781.0,781.0,781.0,-6.0,-0.76%,0.0,27.0,2.0,12,2014
KEZ14,2013-04-24,769.5,769.5,769.5,769.5,-3.75,-0.48%,0.0,31.0,2.0,12,2014
KEZ14,2013-05-01,800.0,803.0,800.0,803.0,-2.5,-0.31%,2.0,54.0,2.0,12,2014
KEZ14,2013-05-08,800.75,805.75,800.0,805.75,-0.75,-0.09%,4.0,77.0,2.0,12,2014
KEZ14,2013-05-15,804.25,805.5,793.5,793.5,-16.75,-2.07%,53.0,151.0,2.0,12,2014
KEZ14,2013-05-22,784.0,793.25,784.0,793.25,7.0,+0.89%,4.0,146.0,2.0,12,2014
KEZ14,2013-05-29,797.75,807.25,796.0,807.25,8.0,+1.00%,19.0,162.0,2.0,12,2014
KEZ14,2013-06-05,816.5,816.5,806.0,806.0,-13.75,-1.68%,4.0,178.0,2.0,12,2014
KEZ14,2013-06-12,781.25,781.25,781.25,781.25,-15.75,-1.98%,6.0,174.0,2.0,12,2014
KEZ14,2013-06-19,788.75,797.5,788.75,797.5,17.0,+2.18%,2.0,178.0,2.0,12,2014
KEZ14,2013-06-26,772.25,772.25,770.5,770.5,-4.25,-0.55%,2.0,176.0,2.0,12,2014
KEZ14,2013-07-03,755.75,759.25,753.0,753.0,0.5,+0.07%,7.0,170.0,2.0,12,2014
KEZ14,2013-07-10,755.0,758.5,753.5,758.5,3.25,+0.43%,2.0,166.0,2.0,12,2014
KEZ14,2013-07-17,753.25,757.75,748.0,748.0,-6.0,-0.80%,12.0,167.0,2.0,12,2014
KEZ14,2013-07-24,735.5,735.5,725.5,725.5,-7.0,-0.96%,5.0,166.0,2.0,12,2014
KEZ14,2013-07-31,730.75,730.75,730.5,730.5,6.75,+0.93%,1.0,164.0,2.0,12,2014
KEZ14,2013-08-07,717.25,722.5,717.25,722.5,-4.25,-0.58%,24.0,190.0,2.0,12,2014
